origem,destino,tipo_conexao,justificativa,peso
Crackers (Appetizers),Chicken eggs,almoco_jantar,pão com proteína animal,278.1
Crackers (Appetizers),Pescados,almoco_jantar,pão com proteína animal,279.6
Crackers (Appetizers),Canned sardines,almoco_jantar,pão com proteína animal,293.1
Crackers (Appetizers),Meals with chicken,almoco_jantar,pão com proteína animal,282.9
Crackers (Appetizers),Frozen foods,almoco_jantar,pão com proteína animal,289.4
Galletas,Frozen meats,almoco_jantar,pão com proteína animal,278.9
Galletas,Hams,almoco_jantar,pão com proteína animal,271.9
Galletas,Sausages,almoco_jantar,pão com proteína animal,327.6
Galletas,Chicken eggs,almoco_jantar,pão com proteína animal,277.0
Galletas,Pescados,almoco_jantar,pão com proteína animal,278.6
Galletas,Canned sardines,almoco_jantar,pão com proteína animal,292.1
Galletas,Meals with chicken,almoco_jantar,pão com proteína animal,281.9
Galletas,Frozen foods,almoco_jantar,pão com proteína animal,288.3
Cakes,Frozen meats,almoco_jantar,pão com proteína animal,240.4
Cakes,Hams,almoco_jantar,pão com proteína animal,233.5
Cakes,Sausages,almoco_jantar,pão com proteína animal,289.1
Cakes,Chicken eggs,almoco_jantar,pão com proteína animal,238.6
Cakes,Pescados,almoco_jantar,pão com proteína animal,240.2
Cakes,Canned sardines,almoco_jantar,pão com proteína animal,253.7
Cakes,Meals with chicken,almoco_jantar,pão com proteína animal,243.5
Cakes,Frozen foods,almoco_jantar,pão com proteína animal,249.9
Mueslis,Frozen meats,almoco_jantar,pão com proteína animal,253.2
Mueslis,Hams,almoco_jantar,pão com proteína animal,246.2
Mueslis,Sausages,almoco_jantar,pão com proteína animal,301.9
Mueslis,Chicken eggs,almoco_jantar,pão com proteína animal,251.4
Mueslis,Pescados,almoco_jantar,pão com proteína animal,252.9
Mueslis,Canned sardines,almoco_jantar,pão com proteína animal,266.4
Mueslis,Meals with chicken,almoco_jantar,pão com proteína animal,256.2
Mueslis,Frozen foods,almoco_jantar,pão com proteína animal,262.6
Protein powders,Cheeses,pre_pos_treino,suplemento com laticínio,280.3
Protein powders,Yogurts,pre_pos_treino,suplemento com laticínio,187.1
Protein powders,Greek-style yogurts,pre_pos_treino,suplemento com laticínio,203.8
Protein powders,Plain yogurts,pre_pos_treino,suplemento com laticínio,180.9
Protein powders,Low-fat yogurts,pre_pos_treino,suplemento com laticínio,170.3
Protein powders,Milks,pre_pos_treino,suplemento com laticínio,205.9
Protein powders,UHT Milks,pre_pos_treino,suplemento com laticínio,178.8
Protein powders,Grated cheese,pre_pos_treino,suplemento com laticínio,350.9
Protein powders,Cow cheeses,pre_pos_treino,suplemento com laticínio,289.2
Protein powders,Ricotta,pre_pos_treino,suplemento com laticínio,219.2
Protein powders,Condensed milks,pre_pos_treino,suplemento com laticínio,293.2
Protein powders,Milk jams,pre_pos_treino,suplemento com laticínio,293.6
Protein powders,Dairies,pre_pos_treino,suplemento com laticínio,243.1
Protein powders,Dairy drinks,pre_pos_treino,suplemento com laticínio,177.9
Protein bars,Cheeses,pre_pos_treino,suplemento com laticínio,306.4
Protein bars,Yogurts,pre_pos_treino,suplemento com laticínio,213.1
Protein bars,Greek-style yogurts,pre_pos_treino,suplemento com laticínio,229.8
Protein bars,Plain yogurts,pre_pos_treino,suplemento com laticínio,206.9
Protein bars,Low-fat yogurts,pre_pos_treino,suplemento com laticínio,196.4
Protein bars,Milks,pre_pos_treino,suplemento com laticínio,231.9
Protein bars,UHT Milks,pre_pos_treino,suplemento com laticínio,204.8
Protein bars,Grated cheese,pre_pos_treino,suplemento com laticínio,376.9
Protein bars,Cow cheeses,pre_pos_treino,suplemento com laticínio,315.2
Protein bars,Ricotta,pre_pos_treino,suplemento com laticínio,245.2
Protein bars,Condensed milks,pre_pos_treino,suplemento com laticínio,319.2
Protein bars,Milk jams,pre_pos_treino,suplemento com laticínio,319.7
Protein bars,Dairies,pre_pos_treino,suplemento com laticínio,269.1
Protein bars,Dairy drinks,pre_pos_treino,suplemento com laticínio,203.9
Barras-de-proteina,Cheeses,pre_pos_treino,suplemento com laticínio,305.3
Barras-de-proteina,Yogurts,pre_pos_treino,suplemento com laticínio,212.1
Barras-de-proteina,Greek-style yogurts,pre_pos_treino,suplemento com laticínio,228.8
Barras-de-proteina,Plain yogurts,pre_pos_treino,suplemento com laticínio,205.9
Barras-de-proteina,Low-fat yogurts,pre_pos_treino,suplemento com laticínio,195.3
Barras-de-proteina,Milks,pre_pos_treino,suplemento com laticínio,230.9
Barras-de-proteina,UHT Milks,pre_pos_treino,suplemento com laticínio,203.8
Barras-de-proteina,Grated cheese,pre_pos_treino,suplemento com laticínio,375.9
Barras-de-proteina,Cow cheeses,pre_pos_treino,suplemento com laticínio,314.2
Barras-de-proteina,Ricotta,pre_pos_treino,suplemento com laticínio,244.2
Barras-de-proteina,Condensed milks,pre_pos_treino,suplemento com laticínio,318.2
Barras-de-proteina,Milk jams,pre_pos_treino,suplemento com laticínio,318.6
Barras-de-proteina,Dairies,pre_pos_treino,suplemento com laticínio,268.1
Barras-de-proteina,Dairy drinks,pre_pos_treino,suplemento com laticínio,202.9
Barras-de-proteinas,Cheeses,pre_pos_treino,suplemento com laticínio,310.5
Barras-de-proteinas,Yogurts,pre_pos_treino,suplemento com laticínio,217.2
Barras-de-proteinas,Greek-style yogurts,pre_pos_treino,suplemento com laticínio,234.0
Barras-de-proteinas,Plain yogurts,pre_pos_treino,suplemento com laticínio,211.1
Barras-de-proteinas,Low-fat yogurts,pre_pos_treino,suplemento com laticínio,200.5
Barras-de-proteinas,Milks,pre_pos_treino,suplemento com laticínio,236.1
Barras-de-proteinas,UHT Milks,pre_pos_treino,suplemento com laticínio,208.9
Barras-de-proteinas,Grated cheese,pre_pos_treino,suplemento com laticínio,381.0
Barras-de-proteinas,Cow cheeses,pre_pos_treino,suplemento com laticínio,319.4
Barras-de-proteinas,Ricotta,pre_pos_treino,suplemento com laticínio,249.4
Barras-de-proteinas,Condensed milks,pre_pos_treino,suplemento com laticínio,323.4
Barras-de-proteinas,Milk jams,pre_pos_treino,suplemento com laticínio,323.9
Barras-de-proteinas,Dairies,pre_pos_treino,suplemento com laticínio,273.2
Barras-de-proteinas,Dairy drinks,pre_pos_treino,suplemento com laticínio,208.1
Dietary supplements,Cheeses,pre_pos_treino,suplemento com laticínio,273.5
Dietary supplements,Yogurts,pre_pos_treino,suplemento com laticínio,180.2
Dietary supplements,Greek-style yogurts,pre_pos_treino,suplemento com laticínio,197.0
Dietary supplements,Plain yogurts,pre_pos_treino,suplemento com laticínio,174.1
Dietary supplements,Low-fat yogurts,pre_pos_treino,suplemento com laticínio,163.5
Dietary supplements,Milks,pre_pos_treino,suplemento com laticínio,199.1
Dietary supplements,UHT Milks,pre_pos_treino,suplemento com laticínio,171.9
Dietary supplements,Grated cheese,pre_pos_treino,suplemento com laticínio,344.0
Dietary supplements,Cow cheeses,pre_pos_treino,suplemento com laticínio,282.4
Dietary supplements,Ricotta,pre_pos_treino,suplemento com laticínio,212.4
Dietary supplements,Condensed milks,pre_pos_treino,suplemento com laticínio,286.4
Dietary supplements,Milk jams,pre_pos_treino,suplemento com laticínio,286.8
Dietary supplements,Dairies,pre_pos_treino,suplemento com laticínio,236.2
Dietary supplements,Dairy drinks,pre_pos_treino,suplemento com laticínio,171.1
Supplement,Cheeses,pre_pos_treino,suplemento com laticínio,310.1
Supplement,Yogurts,pre_pos_treino,suplemento com laticínio,216.8
Supplement,Greek-style yogurts,pre_pos_treino,suplemento com laticínio,233.6
Supplement,Plain yogurts,pre_pos_treino,suplemento com laticínio,210.7
Supplement,Low-fat yogurts,pre_pos_treino,suplemento com laticínio,200.1
Supplement,Milks,pre_pos_treino,suplemento com laticínio,235.7
Supplement,UHT Milks,pre_pos_treino,suplemento com laticínio,208.5
Supplement,Grated cheese,pre_pos_treino,suplemento com laticínio,380.6
Supplement,Cow cheeses,pre_pos_treino,suplemento com laticínio,319.0
Supplement,Ricotta,pre_pos_treino,suplemento com laticínio,249.0
Supplement,Condensed milks,pre_pos_treino,suplemento com laticínio,323.0
Supplement,Milk jams,pre_pos_treino,suplemento com laticínio,323.4
Supplement,Dairies,pre_pos_treino,suplemento com laticínio,272.9
Supplement,Dairy drinks,pre_pos_treino,suplemento com laticínio,207.7
Suplementos-alimenticios,Cheeses,pre_pos_treino,suplemento com laticínio,262.0
Suplementos-alimenticios,Yogurts,pre_pos_treino,suplemento com laticínio,168.8
Suplementos-alimenticios,Greek-style yogurts,pre_pos_treino,suplemento com laticínio,185.5
Suplementos-alimenticios,Plain yogurts,pre_pos_treino,suplemento com laticínio,162.6
Suplementos-alimenticios,Low-fat yogurts,pre_pos_treino,suplemento com laticínio,152.0
Suplementos-alimenticios,Milks,pre_pos_treino,suplemento com laticínio,187.6
Suplementos-alimenticios,UHT Milks,pre_pos_treino,suplemento com laticínio,160.4
Suplementos-alimenticios,Grated cheese,pre_pos_treino,suplemento com laticínio,332.5
Suplementos-alimenticios,Cow cheeses,pre_pos_treino,suplemento com laticínio,270.9
Suplementos-alimenticios,Ricotta,pre_pos_treino,suplemento com laticínio,200.9
Suplementos-alimenticios,Condensed milks,pre_pos_treino,suplemento com laticínio,274.9
Suplementos-alimenticios,Milk jams,pre_pos_treino,suplemento com laticínio,275.4
Suplementos-alimenticios,Dairies,pre_pos_treino,suplemento com laticínio,224.8
Suplementos-alimenticios,Dairy drinks,pre_pos_treino,suplemento com laticínio,159.6
Suplementos,Cheeses,pre_pos_treino,suplemento com laticínio,324.7
Suplementos,Yogurts,pre_pos_treino,suplemento com laticínio,231.5
Suplementos,Greek-style yogurts,pre_pos_treino,suplemento com laticínio,248.2
Suplementos,Plain yogurts,pre_pos_treino,suplemento com laticínio,225.3
Suplementos,Low-fat yogurts,pre_pos_treino,suplemento com laticínio,214.8
Suplementos,Milks,pre_pos_treino,suplemento com laticínio,250.3
Suplementos,UHT Milks,pre_pos_treino,suplemento com laticínio,223.2
Suplementos,Grated cheese,pre_pos_treino,suplemento com laticínio,395.2
Suplementos,Cow cheeses,pre_pos_treino,suplemento com laticínio,333.6
Suplementos,Ricotta,pre_pos_treino,suplemento com laticínio,263.6
Suplementos,Condensed milks,pre_pos_treino,suplemento com laticínio,337.6
Suplementos,Milk jams,pre_pos_treino,suplemento com laticínio,338.1
Suplementos,Dairies,pre_pos_treino,suplemento com laticínio,287.5
Suplementos,Dairy drinks,pre_pos_treino,suplemento com laticínio,222.3
Bars,Cheeses,pre_pos_treino,suplemento com laticínio,269.6
Bars,Yogurts,pre_pos_treino,suplemento com laticínio,176.3
Bars,Greek-style yogurts,pre_pos_treino,suplemento com laticínio,193.1
Bars,Plain yogurts,pre_pos_treino,suplemento com laticínio,170.2
Bars,Low-fat yogurts,pre_pos_treino,suplemento com laticínio,159.6
Bars,Milks,pre_pos_treino,suplemento com laticínio,195.2
Bars,UHT Milks,pre_pos_treino,suplemento com laticínio,168.0
Bars,Grated cheese,pre_pos_treino,suplemento com laticínio,340.1
Bars,Cow cheeses,pre_pos_treino,suplemento com laticínio,278.5
Bars,Ricotta,pre_pos_treino,suplemento com laticínio,208.4
Bars,Condensed milks,pre_pos_treino,suplemento com laticínio,282.5
Bars,Milk jams,pre_pos_treino,suplemento com laticínio,282.9
Bars,Dairies,pre_pos_treino,suplemento com laticínio,232.3
Bars,Dairy drinks,pre_pos_treino,suplemento com laticínio,167.2
Protein powders,Breakfast cereals,pre_pos_treino,suplemento com cereal,317.7
Protein powders,Rolled oats,pre_pos_treino,suplemento com cereal,308.9
Protein powders,Cereals and their products,pre_pos_treino,suplemento com cereal,315.2
Protein powders,Oat brans,pre_pos_treino,suplemento com cereal,292.7
Protein powders,Rices,pre_pos_treino,suplemento com cereal,280.2
Protein powders,Pastas,pre_pos_treino,suplemento com cereal,285.2
Protein powders,Instant noodles,pre_pos_treino,suplemento com cereal,326.4
Protein powders,Wheat flours,pre_pos_treino,suplemento com cereal,315.4
Protein powders,Cereals and potatoes,pre_pos_treino,suplemento com cereal,349.6
Protein bars,Breakfast cereals,pre_pos_treino,suplemento com cereal,343.8
Protein bars,Rolled oats,pre_pos_treino,suplemento com cereal,334.9
Protein bars,Cereals and their products,pre_pos_treino,suplemento com cereal,341.2
Protein bars,Oat brans,pre_pos_treino,suplemento com cereal,318.8
Protein bars,Rices,pre_pos_treino,suplemento com cereal,306.3
Protein bars,Pastas,pre_pos_treino,suplemento com cereal,311.2
Protein bars,Instant noodles,pre_pos_treino,suplemento com cereal,352.4
Protein bars,Wheat flours,pre_pos_treino,suplemento com cereal,341.4
Protein bars,Cereals and potatoes,pre_pos_treino,suplemento com cereal,375.6
Barras-de-proteina,Breakfast cereals,pre_pos_treino,suplemento com cereal,342.7
Barras-de-proteina,Rolled oats,pre_pos_treino,suplemento com cereal,333.9
Barras-de-proteina,Cereals and their products,pre_pos_treino,suplemento com cereal,340.2
Barras-de-proteina,Oat brans,pre_pos_treino,suplemento com cereal,317.7
Barras-de-proteina,Rices,pre_pos_treino,suplemento com cereal,305.2
Barras-de-proteina,Pastas,pre_pos_treino,suplemento com cereal,310.2
Barras-de-proteina,Instant noodles,pre_pos_treino,suplemento com cereal,351.4
Barras-de-proteina,Wheat flours,pre_pos_treino,suplemento com cereal,340.4
Barras-de-proteina,Cereals and potatoes,pre_pos_treino,suplemento com cereal,374.6
Barras-de-proteinas,Breakfast cereals,pre_pos_treino,suplemento com cereal,347.9
Barras-de-proteinas,Rolled oats,pre_pos_treino,suplemento com cereal,339.1
Barras-de-proteinas,Cereals and their products,pre_pos_treino,suplemento com cereal,345.4
Barras-de-proteinas,Oat brans,pre_pos_treino,suplemento com cereal,322.9
Barras-de-proteinas,Rices,pre_pos_treino,suplemento com cereal,310.4
Barras-de-proteinas,Pastas,pre_pos_treino,suplemento com cereal,315.4
Barras-de-proteinas,Instant noodles,pre_pos_treino,suplemento com cereal,356.5
Barras-de-proteinas,Wheat flours,pre_pos_treino,suplemento com cereal,345.6
Barras-de-proteinas,Cereals and potatoes,pre_pos_treino,suplemento com cereal,379.8
Dietary supplements,Breakfast cereals,pre_pos_treino,suplemento com cereal,310.9
Dietary supplements,Rolled oats,pre_pos_treino,suplemento com cereal,302.1
Dietary supplements,Cereals and their products,pre_pos_treino,suplemento com cereal,308.4
Dietary supplements,Oat brans,pre_pos_treino,suplemento com cereal,285.9
Dietary supplements,Rices,pre_pos_treino,suplemento com cereal,273.4
Dietary supplements,Pastas,pre_pos_treino,suplemento com cereal,278.4
Dietary supplements,Instant noodles,pre_pos_treino,suplemento com cereal,319.5
Dietary supplements,Wheat flours,pre_pos_treino,suplemento com cereal,308.6
Dietary supplements,Cereals and potatoes,pre_pos_treino,suplemento com cereal,342.7
Supplement,Breakfast cereals,pre_pos_treino,suplemento com cereal,347.5
Supplement,Rolled oats,pre_pos_treino,suplemento com cereal,338.7
Supplement,Cereals and their products,pre_pos_treino,suplemento com cereal,345.0
Supplement,Oat brans,pre_pos_treino,suplemento com cereal,322.5
Supplement,Rices,pre_pos_treino,suplemento com cereal,310.0
Supplement,Pastas,pre_pos_treino,suplemento com cereal,315.0
Supplement,Instant noodles,pre_pos_treino,suplemento com cereal,356.1
Supplement,Wheat flours,pre_pos_treino,suplemento com cereal,345.2
Supplement,Cereals and potatoes,pre_pos_treino,suplemento com cereal,379.4
Suplementos-alimenticios,Breakfast cereals,pre_pos_treino,suplemento com cereal,299.4
Suplementos-alimenticios,Rolled oats,pre_pos_treino,suplemento com cereal,290.6
Suplementos-alimenticios,Cereals and their products,pre_pos_treino,suplemento com cereal,296.9
Suplementos-alimenticios,Oat brans,pre_pos_treino,suplemento com cereal,274.4
Suplementos-alimenticios,Rices,pre_pos_treino,suplemento com cereal,261.9
Suplementos-alimenticios,Pastas,pre_pos_treino,suplemento com cereal,266.9
Suplementos-alimenticios,Instant noodles,pre_pos_treino,suplemento com cereal,308.0
Suplementos-alimenticios,Wheat flours,pre_pos_treino,suplemento com cereal,297.1
Suplementos-alimenticios,Cereals and potatoes,pre_pos_treino,suplemento com cereal,331.2
Suplementos,Breakfast cereals,pre_pos_treino,suplemento com cereal,362.1
Suplementos,Rolled oats,pre_pos_treino,suplemento com cereal,353.3
Suplementos,Cereals and their products,pre_pos_treino,suplemento com cereal,359.6
Suplementos,Oat brans,pre_pos_treino,suplemento com cereal,337.1
Suplementos,Rices,pre_pos_treino,suplemento com cereal,324.6
Suplementos,Pastas,pre_pos_treino,suplemento com cereal,329.6
Suplementos,Instant noodles,pre_pos_treino,suplemento com cereal,370.8
Suplementos,Wheat flours,pre_pos_treino,suplemento com cereal,359.8
Suplementos,Cereals and potatoes,pre_pos_treino,suplemento com cereal,394.0
Bars,Breakfast cereals,pre_pos_treino,suplemento com cereal,307.0
Bars,Rolled oats,pre_pos_treino,suplemento com cereal,298.1
Bars,Cereals and their products,pre_pos_treino,suplemento com cereal,304.5
Bars,Oat brans,pre_pos_treino,suplemento com cereal,282.0
Bars,Rices,pre_pos_treino,suplemento com cereal,269.5
Bars,Pastas,pre_pos_treino,suplemento com cereal,274.5
Bars,Instant noodles,pre_pos_treino,suplemento com cereal,315.6
Bars,Wheat flours,pre_pos_treino,suplemento com cereal,304.6
Bars,Cereals and potatoes,pre_pos_treino,suplemento com cereal,338.8
Protein powders,Coffees,pre_pos_treino,suplemento com bebida,223.9
Protein powders,Teas,pre_pos_treino,suplemento com bebida,152.0
Protein powders,Herbal teas,pre_pos_treino,suplemento com bebida,149.2
Protein powders,Sweetened beverages,pre_pos_treino,suplemento com bebida,186.2
Protein powders,Sodas,pre_pos_treino,suplemento com bebida,175.2
Protein powders,Juices and nectars,pre_pos_treino,suplemento com bebida,181.4
Protein powders,Fruit juices,pre_pos_treino,suplemento com bebida,172.6
Protein powders,Orange juices,pre_pos_treino,suplemento com bebida,176.9
Protein powders,Grape nectars,pre_pos_treino,suplemento com bebida,176.0
Protein powders,Fruit nectars,pre_pos_treino,suplemento com bebida,171.3
Protein powders,Coconut waters,pre_pos_treino,suplemento com bebida,159.5
Protein powders,Energy drinks,pre_pos_treino,suplemento com bebida,182.6
Protein powders,Beverages,pre_pos_treino,suplemento com bebida,209.9
Protein powders,Beers,pre_pos_treino,suplemento com bebida,178.2
Protein bars,Coffees,pre_pos_treino,suplemento com bebida,249.9
Protein bars,Teas,pre_pos_treino,suplemento com bebida,178.0
Protein bars,Herbal teas,pre_pos_treino,suplemento com bebida,175.2
Protein bars,Sweetened beverages,pre_pos_treino,suplemento com bebida,212.2
Protein bars,Sodas,pre_pos_treino,suplemento com bebida,201.3
Protein bars,Juices and nectars,pre_pos_treino,suplemento com bebida,207.5
Protein bars,Fruit juices,pre_pos_treino,suplemento com bebida,198.6
Protein bars,Orange juices,pre_pos_treino,suplemento com bebida,202.9
Protein bars,Grape nectars,pre_pos_treino,suplemento com bebida,202.0
Protein bars,Fruit nectars,pre_pos_treino,suplemento com bebida,197.3
Protein bars,Coconut waters,pre_pos_treino,suplemento com bebida,185.5
Protein bars,Energy drinks,pre_pos_treino,suplemento com bebida,208.6
Protein bars,Beverages,pre_pos_treino,suplemento com bebida,236.0
Protein bars,Beers,pre_pos_treino,suplemento com bebida,204.2
Barras-de-proteina,Coffees,pre_pos_treino,suplemento com bebida,248.9
Barras-de-proteina,Teas,pre_pos_treino,suplemento com bebida,177.0
Barras-de-proteina,Herbal teas,pre_pos_treino,suplemento com bebida,174.2
Barras-de-proteina,Sweetened beverages,pre_pos_treino,suplemento com bebida,211.2
Barras-de-proteina,Sodas,pre_pos_treino,suplemento com bebida,200.2
Barras-de-proteina,Juices and nectars,pre_pos_treino,suplemento com bebida,206.4
Barras-de-proteina,Fruit juices,pre_pos_treino,suplemento com bebida,197.6
Barras-de-proteina,Orange juices,pre_pos_treino,suplemento com bebida,201.9
Barras-de-proteina,Grape nectars,pre_pos_treino,suplemento com bebida,201.0
Barras-de-proteina,Fruit nectars,pre_pos_treino,suplemento com bebida,196.3
Barras-de-proteina,Coconut waters,pre_pos_treino,suplemento com bebida,184.5
Barras-de-proteina,Energy drinks,pre_pos_treino,suplemento com bebida,207.6
Barras-de-proteina,Beverages,pre_pos_treino,suplemento com bebida,234.9
Barras-de-proteina,Beers,pre_pos_treino,suplemento com bebida,203.2
Barras-de-proteinas,Coffees,pre_pos_treino,suplemento com bebida,254.1
Barras-de-proteinas,Teas,pre_pos_treino,suplemento com bebida,182.2
Barras-de-proteinas,Herbal teas,pre_pos_treino,suplemento com bebida,179.3
Barras-de-proteinas,Sweetened beverages,pre_pos_treino,suplemento com bebida,216.3
Barras-de-proteinas,Sodas,pre_pos_treino,suplemento com bebida,205.4
Barras-de-proteinas,Juices and nectars,pre_pos_treino,suplemento com bebida,211.6
Barras-de-proteinas,Fruit juices,pre_pos_treino,suplemento com bebida,202.8
Barras-de-proteinas,Orange juices,pre_pos_treino,suplemento com bebida,207.1
Barras-de-proteinas,Grape nectars,pre_pos_treino,suplemento com bebida,206.2
Barras-de-proteinas,Fruit nectars,pre_pos_treino,suplemento com bebida,201.5
Barras-de-proteinas,Coconut waters,pre_pos_treino,suplemento com bebida,189.7
Barras-de-proteinas,Energy drinks,pre_pos_treino,suplemento com bebida,212.8
Barras-de-proteinas,Beverages,pre_pos_treino,suplemento com bebida,240.1
Barras-de-proteinas,Beers,pre_pos_treino,suplemento com bebida,208.4
Dietary supplements,Coffees,pre_pos_treino,suplemento com bebida,217.1
Dietary supplements,Teas,pre_pos_treino,suplemento com bebida,145.1
Dietary supplements,Herbal teas,pre_pos_treino,suplemento com bebida,142.3
Dietary supplements,Sweetened beverages,pre_pos_treino,suplemento com bebida,179.3
Dietary supplements,Sodas,pre_pos_treino,suplemento com bebida,168.4
Dietary supplements,Juices and nectars,pre_pos_treino,suplemento com bebida,174.6
Dietary supplements,Fruit juices,pre_pos_treino,suplemento com bebida,165.8
Dietary supplements,Orange juices,pre_pos_treino,suplemento com bebida,170.1
Dietary supplements,Grape nectars,pre_pos_treino,suplemento com bebida,169.2
Dietary supplements,Fruit nectars,pre_pos_treino,suplemento com bebida,164.5
Dietary supplements,Coconut waters,pre_pos_treino,suplemento com bebida,152.6
Dietary supplements,Energy drinks,pre_pos_treino,suplemento com bebida,175.7
Dietary supplements,Beverages,pre_pos_treino,suplemento com bebida,203.1
Dietary supplements,Beers,pre_pos_treino,suplemento com bebida,171.4
Supplement,Coffees,pre_pos_treino,suplemento com bebida,253.7
Supplement,Teas,pre_pos_treino,suplemento com bebida,181.8
Supplement,Herbal teas,pre_pos_treino,suplemento com bebida,178.9
Supplement,Sweetened beverages,pre_pos_treino,suplemento com bebida,215.9
Supplement,Sodas,pre_pos_treino,suplemento com bebida,205.0
Supplement,Juices and nectars,pre_pos_treino,suplemento com bebida,211.2
Supplement,Fruit juices,pre_pos_treino,suplemento com bebida,202.4
Supplement,Orange juices,pre_pos_treino,suplemento com bebida,206.7
Supplement,Grape nectars,pre_pos_treino,suplemento com bebida,205.8
Supplement,Fruit nectars,pre_pos_treino,suplemento com bebida,201.1
Supplement,Coconut waters,pre_pos_treino,suplemento com bebida,189.2
Supplement,Energy drinks,pre_pos_treino,suplemento com bebida,212.3
Supplement,Beverages,pre_pos_treino,suplemento com bebida,239.8
Supplement,Beers,pre_pos_treino,suplemento com bebida,208.0
Suplementos-alimenticios,Coffees,pre_pos_treino,suplemento com bebida,205.6
Suplementos-alimenticios,Teas,pre_pos_treino,suplemento com bebida,133.7
Suplementos-alimenticios,Herbal teas,pre_pos_treino,suplemento com bebida,130.8
Suplementos-alimenticios,Sweetened beverages,pre_pos_treino,suplemento com bebida,167.8
Suplementos-alimenticios,Sodas,pre_pos_treino,suplemento com bebida,156.9
Suplementos-alimenticios,Juices and nectars,pre_pos_treino,suplemento com bebida,163.1
Suplementos-alimenticios,Fruit juices,pre_pos_treino,suplemento com bebida,154.3
Suplementos-alimenticios,Orange juices,pre_pos_treino,suplemento com bebida,158.6
Suplementos-alimenticios,Grape nectars,pre_pos_treino,suplemento com bebida,157.7
Suplementos-alimenticios,Fruit nectars,pre_pos_treino,suplemento com bebida,153.0
Suplementos-alimenticios,Coconut waters,pre_pos_treino,suplemento com bebida,141.2
Suplementos-alimenticios,Energy drinks,pre_pos_treino,suplemento com bebida,164.2
Suplementos-alimenticios,Beverages,pre_pos_treino,suplemento com bebida,191.6
Suplementos-alimenticios,Beers,pre_pos_treino,suplemento com bebida,159.9
Suplementos,Coffees,pre_pos_treino,suplemento com bebida,268.3
Suplementos,Teas,pre_pos_treino,suplemento com bebida,196.4
Suplementos,Herbal teas,pre_pos_treino,suplemento com bebida,193.6
Suplementos,Sweetened beverages,pre_pos_treino,suplemento com bebida,230.6
Suplementos,Sodas,pre_pos_treino,suplemento com bebida,219.7
Suplementos,Juices and nectars,pre_pos_treino,suplemento com bebida,225.9
Suplementos,Fruit juices,pre_pos_treino,suplemento com bebida,217.0
Suplementos,Orange juices,pre_pos_treino,suplemento com bebida,221.3
Suplementos,Grape nectars,pre_pos_treino,suplemento com bebida,220.4
Suplementos,Fruit nectars,pre_pos_treino,suplemento com bebida,215.7
Suplementos,Coconut waters,pre_pos_treino,suplemento com bebida,203.9
Suplementos,Energy drinks,pre_pos_treino,suplemento com bebida,227.0
Suplementos,Beverages,pre_pos_treino,suplemento com bebida,254.4
Suplementos,Beers,pre_pos_treino,suplemento com bebida,222.6
Bars,Coffees,pre_pos_treino,suplemento com bebida,213.2
Bars,Teas,pre_pos_treino,suplemento com bebida,141.2
Bars,Herbal teas,pre_pos_treino,suplemento com bebida,138.4
Bars,Sweetened beverages,pre_pos_treino,suplemento com bebida,175.4
Bars,Sodas,pre_pos_treino,suplemento com bebida,164.5
Bars,Juices and nectars,pre_pos_treino,suplemento com bebida,170.7
Bars,Fruit juices,pre_pos_treino,suplemento com bebida,161.8
Bars,Orange juices,pre_pos_treino,suplemento com bebida,166.2
Bars,Grape nectars,pre_pos_treino,suplemento com bebida,165.2
Bars,Fruit nectars,pre_pos_treino,suplemento com bebida,160.6
Bars,Coconut waters,pre_pos_treino,suplemento com bebida,148.7
Bars,Energy drinks,pre_pos_treino,suplemento com bebida,171.8
Bars,Beverages,pre_pos_treino,suplemento com bebida,199.2
Bars,Beers,pre_pos_treino,suplemento com bebida,167.5
Protein powders,Jams,pre_pos_treino,suplemento com pasta ou mel,249.0
Protein powders,Butters,pre_pos_treino,suplemento com pasta ou mel,492.6
Protein powders,Peanut butters,pre_pos_treino,suplemento com pasta ou mel,389.6
Protein powders,Honeys,pre_pos_treino,suplemento com pasta ou mel,292.4
Protein powders,Margarines,pre_pos_treino,suplemento com pasta ou mel,413.2
Protein powders,Sweet spreads,pre_pos_treino,suplemento com pasta ou mel,254.2
Protein powders,Unsalted butters,pre_pos_treino,suplemento com pasta ou mel,412.0
Protein powders,Milk powders,pre_pos_treino,suplemento com pasta ou mel,362.0
Protein powders,Cocoa and chocolate powders,pre_pos_treino,suplemento com pasta ou mel,311.1
Protein powders,Chocolate-powders,pre_pos_treino,suplemento com pasta ou mel,266.4
Protein bars,Jams,pre_pos_treino,suplemento com pasta ou mel,275.0
Protein bars,Butters,pre_pos_treino,suplemento com pasta ou mel,518.6
Protein bars,Peanut butters,pre_pos_treino,suplemento com pasta ou mel,415.6
Protein bars,Honeys,pre_pos_treino,suplemento com pasta ou mel,318.4
Protein bars,Margarines,pre_pos_treino,suplemento com pasta ou mel,439.3
Protein bars,Sweet spreads,pre_pos_treino,suplemento com pasta ou mel,280.3
Protein bars,Unsalted butters,pre_pos_treino,suplemento com pasta ou mel,438.1
Protein bars,Milk powders,pre_pos_treino,suplemento com pasta ou mel,388.0
Protein bars,Cocoa and chocolate powders,pre_pos_treino,suplemento com pasta ou mel,337.1
Protein bars,Chocolate-powders,pre_pos_treino,suplemento com pasta ou mel,292.4
